"frame_id","screen_id","screen_name","group_code","platform","viewport_px","state_code","state_ar","phase","components","design_file","status","design_status","frame_ref"
"SYS-10-W834-validation_error","SYS-10","استيراد بيانات","SYS","W","834","validation_error","خطأ تحقق","أساسي","C-UPLOAD C-TABLE C-DOCPRV","07-D3-Admin-Reports-Sync.dc.html","owner_approved","not_drawn",""
"SYS-10-W834-partial","SYS-10","استيراد بيانات","SYS","W","834","partial","جزئي","أساسي","C-UPLOAD C-TABLE C-DOCPRV","07-D3-Admin-Reports-Sync.dc.html","owner_approved","not_drawn",""
"SYS-10-W834-success","SYS-10","استيراد بيانات","SYS","W","834","success","نجاح","أساسي","C-UPLOAD C-TABLE C-DOCPRV","07-D3-Admin-Reports-Sync.dc.html","owner_approved","not_drawn",""
"SYS-10-W834-server_error","SYS-10","استيراد بيانات","SYS","W","834","server_error","خطأ خادم","أساسي","C-UPLOAD C-TABLE C-DOCPRV","07-D3-Admin-Reports-Sync.dc.html","owner_approved","not_drawn",""
"SYS-10-W1440-ready","SYS-10","استيراد بيانات","SYS","W","1440","ready","جاهز","أساسي","C-UPLOAD C-TABLE C-DOCPRV","07-D3-Admin-Reports-Sync.dc.html","owner_approved","drawn","35-D27-Sync-All-States.dc.html#SYS-10"
"SYS-10-W1440-loading","SYS-10","استيراد بيانات","SYS","W","1440","loading","تحميل","أساسي","C-UPLOAD C-TABLE C-DOCPRV","07-D3-Admin-Reports-Sync.dc.html","owner_approved","drawn","35-D27-Sync-All-States.dc.html#SYS-10"
"SYS-10-W1440-validation_error","SYS-10","استيراد بيانات","SYS","W","1440","validation_error","خطأ تحقق","أساسي","C-UPLOAD C-TABLE C-DOCPRV","07-D3-Admin-Reports-Sync.dc.html","owner_approved","drawn","35-D27-Sync-All-States.dc.html#SYS-10"
"SYS-10-W1440-partial","SYS-10","استيراد بيانات","SYS","W","1440","partial","جزئي","أساسي","C-UPLOAD C-TABLE C-DOCPRV","07-D3-Admin-Reports-Sync.dc.html","owner_approved","drawn","16-D11-System-Reports.dc.html#SYS-10"
"SYS-10-W1440-success","SYS-10","استيراد بيانات","SYS","W","1440","success","نجاح","أساسي","C-UPLOAD C-TABLE C-DOCPRV","07-D3-Admin-Reports-Sync.dc.html","owner_approved","drawn","35-D27-Sync-All-States.dc.html#SYS-10"
"SYS-10-W1440-server_error","SYS-10","استيراد بيانات","SYS","W","1440","server_error","خطأ خادم","أساسي","C-UPLOAD C-TABLE C-DOCPRV","07-D3-Admin-Reports-Sync.dc.html","owner_approved","drawn","35-D27-Sync-All-States.dc.html#SYS-10"
"SYS-10-M390-ready","SYS-10","استيراد بيانات","SYS","M","390","ready","جاهز","أساسي","C-UPLOAD C-TABLE C-DOCPRV","07-D3-Admin-Reports-Sync.dc.html","owner_approved","not_drawn",""
"SYS-10-M390-loading","SYS-10","استيراد بيانات","SYS","M","390","loading","تحميل","أساسي","C-UPLOAD C-TABLE C-DOCPRV","07-D3-Admin-Reports-Sync.dc.html","owner_approved","not_drawn",""
"SYS-10-M390-validation_error","SYS-10","استيراد بيانات","SYS","M","390","validation_error","خطأ تحقق","أساسي","C-UPLOAD C-TABLE C-DOCPRV","07-D3-Admin-Reports-Sync.dc.html","owner_approved","not_drawn",""
"SYS-10-M390-partial","SYS-10","استيراد بيانات","SYS","M","390","partial","جزئي","أساسي","C-UPLOAD C-TABLE C-DOCPRV","07-D3-Admin-Reports-Sync.dc.html","owner_approved","not_drawn",""
"SYS-10-M390-success","SYS-10","استيراد بيانات","SYS","M","390","success","نجاح","أساسي","C-UPLOAD C-TABLE C-DOCPRV","07-D3-Admin-Reports-Sync.dc.html","owner_approved","not_drawn",""
"SYS-10-M390-server_error","SYS-10","استيراد بيانات","SYS","M","390","server_error","خطأ خادم","أساسي","C-UPLOAD C-TABLE C-DOCPRV","07-D3-Admin-Reports-Sync.dc.html","owner_approved","not_drawn",""
"SYS-10-D1366-ready","SYS-10","استيراد بيانات","SYS","D","1366","ready","جاهز","أساسي","C-UPLOAD C-TABLE C-DOCPRV","07-D3-Admin-Reports-Sync.dc.html","owner_approved","not_drawn",""
"SYS-10-D1366-loading","SYS-10","استيراد بيانات","SYS","D","1366","loading","تحميل","أساسي","C-UPLOAD C-TABLE C-DOCPRV","07-D3-Admin-Reports-Sync.dc.html","owner_approved","not_drawn",""
"SYS-10-D1366-validation_error","SYS-10","استيراد بيانات","SYS","D","1366","validation_error","خطأ تحقق","أساسي","C-UPLOAD C-TABLE C-DOCPRV","07-D3-Admin-Reports-Sync.dc.html","owner_approved","not_drawn",""
"SYS-10-D1366-partial","SYS-10","استيراد بيانات","SYS","D","1366","partial","جزئي","أساسي","C-UPLOAD C-TABLE C-DOCPRV","07-D3-Admin-Reports-Sync.dc.html","owner_approved","not_drawn",""
"SYS-10-D1366-success","SYS-10","استيراد بيانات","SYS","D","1366","success","نجاح","أساسي","C-UPLOAD C-TABLE C-DOCPRV","07-D3-Admin-Reports-Sync.dc.html","owner_approved","not_drawn",""
"SYS-10-D1366-server_error","SYS-10","استيراد بيانات","SYS","D","1366","server_error","خطأ خادم","أساسي","C-UPLOAD C-TABLE C-DOCPRV","07-D3-Admin-Reports-Sync.dc.html","owner_approved","not_drawn",""
"SYS-10-D1920-ready","SYS-10","استيراد بيانات","SYS","D","1920","ready","جاهز","أساسي","C-UPLOAD C-TABLE C-DOCPRV","07-D3-Admin-Reports-Sync.dc.html","owner_approved","not_drawn",""
"SYS-10-D1920-loading","SYS-10","استيراد بيانات","SYS","D","1920","loading","تحميل","أساسي","C-UPLOAD C-TABLE C-DOCPRV","07-D3-Admin-Reports-Sync.dc.html","owner_approved","not_drawn",""
"SYS-10-D1920-validation_error","SYS-10","استيراد بيانات","SYS","D","1920","validation_error","خطأ تحقق","أساسي","C-UPLOAD C-TABLE C-DOCPRV","07-D3-Admin-Reports-Sync.dc.html","owner_approved","not_drawn",""
"SYS-10-D1920-partial","SYS-10","استيراد بيانات","SYS","D","1920","partial","جزئي","أساسي","C-UPLOAD C-TABLE C-DOCPRV","07-D3-Admin-Reports-Sync.dc.html","owner_approved","not_drawn",""
"SYS-10-D1920-success","SYS-10","استيراد بيانات","SYS","D","1920","success","نجاح","أساسي","C-UPLOAD C-TABLE C-DOCPRV","07-D3-Admin-Reports-Sync.dc.html","owner_approved","not_drawn",""
"SYS-10-D1920-server_error","SYS-10","استيراد بيانات","SYS","D","1920","server_error","خطأ خادم","أساسي","C-UPLOAD C-TABLE C-DOCPRV","07-D3-Admin-Reports-Sync.dc.html","owner_approved","not_drawn",""
"SYS-11-W390-ready","SYS-11","الدعم والتشخيص","SYS","W","390","ready","جاهز","أساسي","C-DOCPRV C-NOTICE C-BTN","07-D3-Admin-Reports-Sync.dc.html","owner_approved","not_drawn",""
"SYS-11-W390-empty","SYS-11","الدعم والتشخيص","SYS","W","390","empty","فارغ","أساسي","C-DOCPRV C-NOTICE C-BTN","07-D3-Admin-Reports-Sync.dc.html","owner_approved","not_drawn",""
"SYS-11-W390-permission_denied","SYS-11","الدعم والتشخيص","SYS","W","390","permission_denied","صلاحية مرفوضة","أساسي","C-DOCPRV C-NOTICE C-BTN","07-D3-Admin-Reports-Sync.dc.html","owner_approved","not_drawn",""
"SYS-11-W390-success","SYS-11","الدعم والتشخيص","SYS","W","390","success","نجاح","أساسي","C-DOCPRV C-NOTICE C-BTN","07-D3-Admin-Reports-Sync.dc.html","owner_approved","not_drawn",""
"SYS-11-W834-ready","SYS-11","الدعم والتشخيص","SYS","W","834","ready","جاهز","أساسي","C-DOCPRV C-NOTICE C-BTN","07-D3-Admin-Reports-Sync.dc.html","owner_approved","not_drawn",""
"SYS-11-W834-empty","SYS-11","الدعم والتشخيص","SYS","W","834","empty","فارغ","أساسي","C-DOCPRV C-NOTICE C-BTN","07-D3-Admin-Reports-Sync.dc.html","owner_approved","not_drawn",""
"SYS-11-W834-permission_denied","SYS-11","الدعم والتشخيص","SYS","W","834","permission_denied","صلاحية مرفوضة","أساسي","C-DOCPRV C-NOTICE C-BTN","07-D3-Admin-Reports-Sync.dc.html","owner_approved","not_drawn",""
"SYS-11-W834-success","SYS-11","الدعم والتشخيص","SYS","W","834","success","نجاح","أساسي","C-DOCPRV C-NOTICE C-BTN","07-D3-Admin-Reports-Sync.dc.html","owner_approved","not_drawn",""
"SYS-11-W1440-ready","SYS-11","الدعم والتشخيص","SYS","W","1440","ready","جاهز","أساسي","C-DOCPRV C-NOTICE C-BTN","07-D3-Admin-Reports-Sync.dc.html","owner_approved","drawn","19-D14-Sync-Recovery-Reports.dc.html#SYS-11"
"SYS-11-W1440-empty","SYS-11","الدعم والتشخيص","SYS","W","1440","empty","فارغ","أساسي","C-DOCPRV C-NOTICE C-BTN","07-D3-Admin-Reports-Sync.dc.html","owner_approved","drawn","35-D27-Sync-All-States.dc.html#SYS-11"
"SYS-11-W1440-permission_denied","SYS-11","الدعم والتشخيص","SYS","W","1440","permission_denied","صلاحية مرفوضة","أساسي","C-DOCPRV C-NOTICE C-BTN","07-D3-Admin-Reports-Sync.dc.html","owner_approved","drawn","35-D27-Sync-All-States.dc.html#SYS-11"
"SYS-11-W1440-success","SYS-11","الدعم والتشخيص","SYS","W","1440","success","نجاح","أساسي","C-DOCPRV C-NOTICE C-BTN","07-D3-Admin-Reports-Sync.dc.html","owner_approved","drawn","35-D27-Sync-All-States.dc.html#SYS-11"
"SYS-11-M390-ready","SYS-11","الدعم والتشخيص","SYS","M","390","ready","جاهز","أساسي","C-DOCPRV C-NOTICE C-BTN","07-D3-Admin-Reports-Sync.dc.html","owner_approved","not_drawn",""
"SYS-11-M390-empty","SYS-11","الدعم والتشخيص","SYS","M","390","empty","فارغ","أساسي","C-DOCPRV C-NOTICE C-BTN","07-D3-Admin-Reports-Sync.dc.html","owner_approved","not_drawn",""
"SYS-11-M390-permission_denied","SYS-11","الدعم والتشخيص","SYS","M","390","permission_denied","صلاحية مرفوضة","أساسي","C-DOCPRV C-NOTICE C-BTN","07-D3-Admin-Reports-Sync.dc.html","owner_approved","not_drawn",""
"SYS-11-M390-success","SYS-11","الدعم والتشخيص","SYS","M","390","success","نجاح","أساسي","C-DOCPRV C-NOTICE C-BTN","07-D3-Admin-Reports-Sync.dc.html","owner_approved","not_drawn",""
"SYS-11-D1366-ready","SYS-11","الدعم والتشخيص","SYS","D","1366","ready","جاهز","أساسي","C-DOCPRV C-NOTICE C-BTN","07-D3-Admin-Reports-Sync.dc.html","owner_approved","not_drawn",""
"SYS-11-D1366-empty","SYS-11","الدعم والتشخيص","SYS","D","1366","empty","فارغ","أساسي","C-DOCPRV C-NOTICE C-BTN","07-D3-Admin-Reports-Sync.dc.html","owner_approved","not_drawn",""
"SYS-11-D1366-permission_denied","SYS-11","الدعم والتشخيص","SYS","D","1366","permission_denied","صلاحية مرفوضة","أساسي","C-DOCPRV C-NOTICE C-BTN","07-D3-Admin-Reports-Sync.dc.html","owner_approved","not_drawn",""
"SYS-11-D1366-success","SYS-11","الدعم والتشخيص","SYS","D","1366","success","نجاح","أساسي","C-DOCPRV C-NOTICE C-BTN","07-D3-Admin-Reports-Sync.dc.html","owner_approved","not_drawn",""
"SYS-11-D1920-ready","SYS-11","الدعم والتشخيص","SYS","D","1920","ready","جاهز","أساسي","C-DOCPRV C-NOTICE C-BTN","07-D3-Admin-Reports-Sync.dc.html","owner_approved","not_drawn",""
"SYS-11-D1920-empty","SYS-11","الدعم والتشخيص","SYS","D","1920","empty","فارغ","أساسي","C-DOCPRV C-NOTICE C-BTN","07-D3-Admin-Reports-Sync.dc.html","owner_approved","not_drawn",""
"SYS-11-D1920-permission_denied","SYS-11","الدعم والتشخيص","SYS","D","1920","permission_denied","صلاحية مرفوضة","أساسي","C-DOCPRV C-NOTICE C-BTN","07-D3-Admin-Reports-Sync.dc.html","owner_approved","not_drawn",""
"SYS-11-D1920-success","SYS-11","الدعم والتشخيص","SYS","D","1920","success","نجاح","أساسي","C-DOCPRV C-NOTICE C-BTN","07-D3-Admin-Reports-Sync.dc.html","owner_approved","not_drawn",""
"NOT-01-W390-ready","NOT-01","صندوق الوارد والتفاصيل","NOT","W","390","ready","جاهز","أساسي","C-TIMELIST C-STATUS C-NOTICE","17-D12-Notifications-Campaigns.dc.html","owner_approved","not_drawn",""
"NOT-01-W390-loading","NOT-01","صندوق الوارد والتفاصيل","NOT","W","390","loading","تحميل","أساسي","C-TIMELIST C-STATUS C-NOTICE","17-D12-Notifications-Campaigns.dc.html","owner_approved","not_drawn",""
"NOT-01-W390-empty","NOT-01","صندوق الوارد والتفاصيل","NOT","W","390","empty","فارغ","أساسي","C-TIMELIST C-STATUS C-NOTICE","17-D12-Notifications-Campaigns.dc.html","owner_approved","not_drawn",""
"NOT-01-W390-expired","NOT-01","صندوق الوارد والتفاصيل","NOT","W","390","expired","منتهي الصلاحية","أساسي","C-TIMELIST C-STATUS C-NOTICE","17-D12-Notifications-Campaigns.dc.html","owner_approved","not_drawn",""
"NOT-01-W390-permission_denied","NOT-01","صندوق الوارد والتفاصيل","NOT","W","390","permission_denied","صلاحية مرفوضة","أساسي","C-TIMELIST C-STATUS C-NOTICE","17-D12-Notifications-Campaigns.dc.html","owner_approved","not_drawn",""
"NOT-01-W834-ready","NOT-01","صندوق الوارد والتفاصيل","NOT","W","834","ready","جاهز","أساسي","C-TIMELIST C-STATUS C-NOTICE","17-D12-Notifications-Campaigns.dc.html","owner_approved","not_drawn",""
"NOT-01-W834-loading","NOT-01","صندوق الوارد والتفاصيل","NOT","W","834","loading","تحميل","أساسي","C-TIMELIST C-STATUS C-NOTICE","17-D12-Notifications-Campaigns.dc.html","owner_approved","not_drawn",""
"NOT-01-W834-empty","NOT-01","صندوق الوارد والتفاصيل","NOT","W","834","empty","فارغ","أساسي","C-TIMELIST C-STATUS C-NOTICE","17-D12-Notifications-Campaigns.dc.html","owner_approved","not_drawn",""
"NOT-01-W834-expired","NOT-01","صندوق الوارد والتفاصيل","NOT","W","834","expired","منتهي الصلاحية","أساسي","C-TIMELIST C-STATUS C-NOTICE","17-D12-Notifications-Campaigns.dc.html","owner_approved","not_drawn",""
"NOT-01-W834-permission_denied","NOT-01","صندوق الوارد والتفاصيل","NOT","W","834","permission_denied","صلاحية مرفوضة","أساسي","C-TIMELIST C-STATUS C-NOTICE","17-D12-Notifications-Campaigns.dc.html","owner_approved","not_drawn",""
"NOT-01-W1440-ready","NOT-01","صندوق الوارد والتفاصيل","NOT","W","1440","ready","جاهز","أساسي","C-TIMELIST C-STATUS C-NOTICE","17-D12-Notifications-Campaigns.dc.html","owner_approved","drawn","17-D12-Notifications-Campaigns.dc.html#NOT-01"
"NOT-01-W1440-loading","NOT-01","صندوق الوارد والتفاصيل","NOT","W","1440","loading","تحميل","أساسي","C-TIMELIST C-STATUS C-NOTICE","17-D12-Notifications-Campaigns.dc.html","owner_approved","drawn","36-D28-Reports-Notifications-Mobile.dc.html#NOT-01"
"NOT-01-W1440-empty","NOT-01","صندوق الوارد والتفاصيل","NOT","W","1440","empty","فارغ","أساسي","C-TIMELIST C-STATUS C-NOTICE","17-D12-Notifications-Campaigns.dc.html","owner_approved","drawn","36-D28-Reports-Notifications-Mobile.dc.html#NOT-01"
"NOT-01-W1440-expired","NOT-01","صندوق الوارد والتفاصيل","NOT","W","1440","expired","منتهي الصلاحية","أساسي","C-TIMELIST C-STATUS C-NOTICE","17-D12-Notifications-Campaigns.dc.html","owner_approved","drawn","36-D28-Reports-Notifications-Mobile.dc.html#NOT-01"
"NOT-01-W1440-permission_denied","NOT-01","صندوق الوارد والتفاصيل","NOT","W","1440","permission_denied","صلاحية مرفوضة","أساسي","C-TIMELIST C-STATUS C-NOTICE","17-D12-Notifications-Campaigns.dc.html","owner_approved","drawn","36-D28-Reports-Notifications-Mobile.dc.html#NOT-01"
"NOT-01-M390-ready","NOT-01","صندوق الوارد والتفاصيل","NOT","M","390","ready","جاهز","أساسي","C-TIMELIST C-STATUS C-NOTICE","17-D12-Notifications-Campaigns.dc.html","owner_approved","drawn","17-D12-Notifications-Campaigns.dc.html#NOT-01"
"NOT-01-M390-loading","NOT-01","صندوق الوارد والتفاصيل","NOT","M","390","loading","تحميل","أساسي","C-TIMELIST C-STATUS C-NOTICE","17-D12-Notifications-Campaigns.dc.html","owner_approved","not_drawn",""
"NOT-01-M390-empty","NOT-01","صندوق الوارد والتفاصيل","NOT","M","390","empty","فارغ","أساسي","C-TIMELIST C-STATUS C-NOTICE","17-D12-Notifications-Campaigns.dc.html","owner_approved","not_drawn",""
"NOT-01-M390-expired","NOT-01","صندوق الوارد والتفاصيل","NOT","M","390","expired","منتهي الصلاحية","أساسي","C-TIMELIST C-STATUS C-NOTICE","17-D12-Notifications-Campaigns.dc.html","owner_approved","not_drawn",""
"NOT-01-M390-permission_denied","NOT-01","صندوق الوارد والتفاصيل","NOT","M","390","permission_denied","صلاحية مرفوضة","أساسي","C-TIMELIST C-STATUS C-NOTICE","17-D12-Notifications-Campaigns.dc.html","owner_approved","not_drawn",""
"NOT-01-D1366-ready","NOT-01","صندوق الوارد والتفاصيل","NOT","D","1366","ready","جاهز","أساسي","C-TIMELIST C-STATUS C-NOTICE","17-D12-Notifications-Campaigns.dc.html","owner_approved","not_drawn",""
"NOT-01-D1366-loading","NOT-01","صندوق الوارد والتفاصيل","NOT","D","1366","loading","تحميل","أساسي","C-TIMELIST C-STATUS C-NOTICE","17-D12-Notifications-Campaigns.dc.html","owner_approved","not_drawn",""
"NOT-01-D1366-empty","NOT-01","صندوق الوارد والتفاصيل","NOT","D","1366","empty","فارغ","أساسي","C-TIMELIST C-STATUS C-NOTICE","17-D12-Notifications-Campaigns.dc.html","owner_approved","not_drawn",""
"NOT-01-D1366-expired","NOT-01","صندوق الوارد والتفاصيل","NOT","D","1366","expired","منتهي الصلاحية","أساسي","C-TIMELIST C-STATUS C-NOTICE","17-D12-Notifications-Campaigns.dc.html","owner_approved","not_drawn",""
"NOT-01-D1366-permission_denied","NOT-01","صندوق الوارد والتفاصيل","NOT","D","1366","permission_denied","صلاحية مرفوضة","أساسي","C-TIMELIST C-STATUS C-NOTICE","17-D12-Notifications-Campaigns.dc.html","owner_approved","not_drawn",""
"NOT-01-D1920-ready","NOT-01","صندوق الوارد والتفاصيل","NOT","D","1920","ready","جاهز","أساسي","C-TIMELIST C-STATUS C-NOTICE","17-D12-Notifications-Campaigns.dc.html","owner_approved","not_drawn",""
"NOT-01-D1920-loading","NOT-01","صندوق الوارد والتفاصيل","NOT","D","1920","loading","تحميل","أساسي","C-TIMELIST C-STATUS C-NOTICE","17-D12-Notifications-Campaigns.dc.html","owner_approved","not_drawn",""
"NOT-01-D1920-empty","NOT-01","صندوق الوارد والتفاصيل","NOT","D","1920","empty","فارغ","أساسي","C-TIMELIST C-STATUS C-NOTICE","17-D12-Notifications-Campaigns.dc.html","owner_approved","not_drawn",""
"NOT-01-D1920-expired","NOT-01","صندوق الوارد والتفاصيل","NOT","D","1920","expired","منتهي الصلاحية","أساسي","C-TIMELIST C-STATUS C-NOTICE","17-D12-Notifications-Campaigns.dc.html","owner_approved","not_drawn",""
"NOT-01-D1920-permission_denied","NOT-01","صندوق الوارد والتفاصيل","NOT","D","1920","permission_denied","صلاحية مرفوضة","أساسي","C-TIMELIST C-STATUS C-NOTICE","17-D12-Notifications-Campaigns.dc.html","owner_approved","not_drawn",""
"NOT-02-W390-ready","NOT-02","تفضيلات التنبيه","NOT","W","390","ready","جاهز","أساسي","C-FIELD C-STATUS C-NOTICE","17-D12-Notifications-Campaigns.dc.html","owner_approved","not_drawn",""
"NOT-02-W390-validation_error","NOT-02","تفضيلات التنبيه","NOT","W","390","validation_error","خطأ تحقق","أساسي","C-FIELD C-STATUS C-NOTICE","17-D12-Notifications-Campaigns.dc.html","owner_approved","not_drawn",""
"NOT-02-W390-offline","NOT-02","تفضيلات التنبيه","NOT","W","390","offline","بلا اتصال","أساسي","C-FIELD C-STATUS C-NOTICE","17-D12-Notifications-Campaigns.dc.html","owner_approved","not_drawn",""
"NOT-02-W390-success","NOT-02","تفضيلات التنبيه","NOT","W","390","success","نجاح","أساسي","C-FIELD C-STATUS C-NOTICE","17-D12-Notifications-Campaigns.dc.html","owner_approved","not_drawn",""
"NOT-02-W834-ready","NOT-02","تفضيلات التنبيه","NOT","W","834","ready","جاهز","أساسي","C-FIELD C-STATUS C-NOTICE","17-D12-Notifications-Campaigns.dc.html","owner_approved","not_drawn",""
"NOT-02-W834-validation_error","NOT-02","تفضيلات التنبيه","NOT","W","834","validation_error","خطأ تحقق","أساسي","C-FIELD C-STATUS C-NOTICE","17-D12-Notifications-Campaigns.dc.html","owner_approved","not_drawn",""
"NOT-02-W834-offline","NOT-02","تفضيلات التنبيه","NOT","W","834","offline","بلا اتصال","أساسي","C-FIELD C-STATUS C-NOTICE","17-D12-Notifications-Campaigns.dc.html","owner_approved","not_drawn",""
"NOT-02-W834-success","NOT-02","تفضيلات التنبيه","NOT","W","834","success","نجاح","أساسي","C-FIELD C-STATUS C-NOTICE","17-D12-Notifications-Campaigns.dc.html","owner_approved","not_drawn",""
"NOT-02-W1440-ready","NOT-02","تفضيلات التنبيه","NOT","W","1440","ready","جاهز","أساسي","C-FIELD C-STATUS C-NOTICE","17-D12-Notifications-Campaigns.dc.html","owner_approved","drawn","17-D12-Notifications-Campaigns.dc.html#NOT-02"
"NOT-02-W1440-validation_error","NOT-02","تفضيلات التنبيه","NOT","W","1440","validation_error","خطأ تحقق","أساسي","C-FIELD C-STATUS C-NOTICE","17-D12-Notifications-Campaigns.dc.html","owner_approved","drawn","36-D28-Reports-Notifications-Mobile.dc.html#NOT-02"
"NOT-02-W1440-offline","NOT-02","تفضيلات التنبيه","NOT","W","1440","offline","بلا اتصال","أساسي","C-FIELD C-STATUS C-NOTICE","17-D12-Notifications-Campaigns.dc.html","owner_approved","drawn","36-D28-Reports-Notifications-Mobile.dc.html#NOT-02"
"NOT-02-W1440-success","NOT-02","تفضيلات التنبيه","NOT","W","1440","success","نجاح","أساسي","C-FIELD C-STATUS C-NOTICE","17-D12-Notifications-Campaigns.dc.html","owner_approved","drawn","36-D28-Reports-Notifications-Mobile.dc.html#NOT-02"
"NOT-02-M390-ready","NOT-02","تفضيلات التنبيه","NOT","M","390","ready","جاهز","أساسي","C-FIELD C-STATUS C-NOTICE","17-D12-Notifications-Campaigns.dc.html","owner_approved","not_drawn",""
"NOT-02-M390-validation_error","NOT-02","تفضيلات التنبيه","NOT","M","390","validation_error","خطأ تحقق","أساسي","C-FIELD C-STATUS C-NOTICE","17-D12-Notifications-Campaigns.dc.html","owner_approved","not_drawn",""
"NOT-02-M390-offline","NOT-02","تفضيلات التنبيه","NOT","M","390","offline","بلا اتصال","أساسي","C-FIELD C-STATUS C-NOTICE","17-D12-Notifications-Campaigns.dc.html","owner_approved","not_drawn",""
"NOT-02-M390-success","NOT-02","تفضيلات التنبيه","NOT","M","390","success","نجاح","أساسي","C-FIELD C-STATUS C-NOTICE","17-D12-Notifications-Campaigns.dc.html","owner_approved","not_drawn",""
"NOT-02-D1366-ready","NOT-02","تفضيلات التنبيه","NOT","D","1366","ready","جاهز","أساسي","C-FIELD C-STATUS C-NOTICE","17-D12-Notifications-Campaigns.dc.html","owner_approved","not_drawn",""
"NOT-02-D1366-validation_error","NOT-02","تفضيلات التنبيه","NOT","D","1366","validation_error","خطأ تحقق","أساسي","C-FIELD C-STATUS C-NOTICE","17-D12-Notifications-Campaigns.dc.html","owner_approved","not_drawn",""
"NOT-02-D1366-offline","NOT-02","تفضيلات التنبيه","NOT","D","1366","offline","بلا اتصال","أساسي","C-FIELD C-STATUS C-NOTICE","17-D12-Notifications-Campaigns.dc.html","owner_approved","not_drawn",""
"NOT-02-D1366-success","NOT-02","تفضيلات التنبيه","NOT","D","1366","success","نجاح","أساسي","C-FIELD C-STATUS C-NOTICE","17-D12-Notifications-Campaigns.dc.html","owner_approved","not_drawn",""
"NOT-02-D1920-ready","NOT-02","تفضيلات التنبيه","NOT","D","1920","ready","جاهز","أساسي","C-FIELD C-STATUS C-NOTICE","17-D12-Notifications-Campaigns.dc.html","owner_approved","not_drawn",""
"NOT-02-D1920-validation_error","NOT-02","تفضيلات التنبيه","NOT","D","1920","validation_error","خطأ تحقق","أساسي","C-FIELD C-STATUS C-NOTICE","17-D12-Notifications-Campaigns.dc.html","owner_approved","not_drawn",""
"NOT-02-D1920-offline","NOT-02","تفضيلات التنبيه","NOT","D","1920","offline","بلا اتصال","أساسي","C-FIELD C-STATUS C-NOTICE","17-D12-Notifications-Campaigns.dc.html","owner_approved","not_drawn",""
"NOT-02-D1920-success","NOT-02","تفضيلات التنبيه","NOT","D","1920","success","نجاح","أساسي","C-FIELD C-STATUS C-NOTICE","17-D12-Notifications-Campaigns.dc.html","owner_approved","not_drawn",""
"NOT-03-W390-ready","NOT-03","قائمة الحملات","NOT","W","390","ready","جاهز","أساسي","C-TABLE C-STATUS C-FILTER","17-D12-Notifications-Campaigns.dc.html","owner_approved","not_drawn",""
"NOT-03-W390-loading","NOT-03","قائمة الحملات","NOT","W","390","loading","تحميل","أساسي","C-TABLE C-STATUS C-FILTER","17-D12-Notifications-Campaigns.dc.html","owner_approved","not_drawn",""
"NOT-03-W390-empty","NOT-03","قائمة الحملات","NOT","W","390","empty","فارغ","أساسي","C-TABLE C-STATUS C-FILTER","17-D12-Notifications-Campaigns.dc.html","owner_approved","not_drawn",""
"NOT-03-W390-permission_denied","NOT-03","قائمة الحملات","NOT","W","390","permission_denied","صلاحية مرفوضة","أساسي","C-TABLE C-STATUS C-FILTER","17-D12-Notifications-Campaigns.dc.html","owner_approved","not_drawn",""
"NOT-03-W834-ready","NOT-03","قائمة الحملات","NOT","W","834","ready","جاهز","أساسي","C-TABLE C-STATUS C-FILTER","17-D12-Notifications-Campaigns.dc.html","owner_approved","not_drawn",""
"NOT-03-W834-loading","NOT-03","قائمة الحملات","NOT","W","834","loading","تحميل","أساسي","C-TABLE C-STATUS C-FILTER","17-D12-Notifications-Campaigns.dc.html","owner_approved","not_drawn",""
"NOT-03-W834-empty","NOT-03","قائمة الحملات","NOT","W","834","empty","فارغ","أساسي","C-TABLE C-STATUS C-FILTER","17-D12-Notifications-Campaigns.dc.html","owner_approved","not_drawn",""
"NOT-03-W834-permission_denied","NOT-03","قائمة الحملات","NOT","W","834","permission_denied","صلاحية مرفوضة","أساسي","C-TABLE C-STATUS C-FILTER","17-D12-Notifications-Campaigns.dc.html","owner_approved","not_drawn",""
"NOT-03-W1440-ready","NOT-03","قائمة الحملات","NOT","W","1440","ready","جاهز","أساسي","C-TABLE C-STATUS C-FILTER","17-D12-Notifications-Campaigns.dc.html","owner_approved","drawn","17-D12-Notifications-Campaigns.dc.html#NOT-03"
"NOT-03-W1440-loading","NOT-03","قائمة الحملات","NOT","W","1440","loading","تحميل","أساسي","C-TABLE C-STATUS C-FILTER","17-D12-Notifications-Campaigns.dc.html","owner_approved","drawn","36-D28-Reports-Notifications-Mobile.dc.html#NOT-03"
"NOT-03-W1440-empty","NOT-03","قائمة الحملات","NOT","W","1440","empty","فارغ","أساسي","C-TABLE C-STATUS C-FILTER","17-D12-Notifications-Campaigns.dc.html","owner_approved","drawn","36-D28-Reports-Notifications-Mobile.dc.html#NOT-03"
"NOT-03-W1440-permission_denied","NOT-03","قائمة الحملات","NOT","W","1440","permission_denied","صلاحية مرفوضة","أساسي","C-TABLE C-STATUS C-FILTER","17-D12-Notifications-Campaigns.dc.html","owner_approved","drawn","36-D28-Reports-Notifications-Mobile.dc.html#NOT-03"
